lga_name,state,zone,year,month,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,ndvi,flood_risk_flag,drought_flag
Ikwuano,Abia,SE,2020,10,155.5,30.4,25.4,93.6,0.359,0,0
Ikwuano,Abia,SE,2020,11,138.2,31.5,20.4,92.1,0.392,0,0
Ikwuano,Abia,SE,2020,12,17.6,30.3,26.0,67.7,0.383,0,1
Ikwuano,Abia,SE,2021,1,74.8,29.6,21.7,75.5,0.795,0,0
Ikwuano,Abia,SE,2021,2,37.5,32.4,22.6,71.1,0.263,0,0
Ikwuano,Abia,SE,2021,3,120.0,31.1,24.1,92.4,0.189,0,0
Ikwuano,Abia,SE,2021,4,324.2,32.4,23.3,71.9,0.275,0,0
Ikwuano,Abia,SE,2021,5,477.1,33.1,24.2,94.6,0.446,0,0
Ikwuano,Abia,SE,2021,6,1521.7,29.1,22.0,62.9,0.549,0,0
Ikwuano,Abia,SE,2021,7,2172.2,31.9,22.5,66.9,0.538,1,0
Ikwuano,Abia,SE,2021,8,2334.9,29.3,21.3,83.1,0.388,1,0
Ikwuano,Abia,SE,2021,9,888.5,32.2,21.5,80.2,0.389,0,0
Ikwuano,Abia,SE,2021,10,205.8,32.1,20.9,79.8,0.513,0,0
Ikwuano,Abia,SE,2021,11,133.5,31.3,25.3,79.1,0.56,0,0
Ikwuano,Abia,SE,2021,12,54.8,29.5,21.3,93.1,0.158,0,0
Ikwuano,Abia,SE,2022,1,52.2,32.5,23.9,84.3,0.162,0,0
Ikwuano,Abia,SE,2022,2,34.4,30.5,21.2,64.6,0.141,0,0
Ikwuano,Abia,SE,2022,3,351.7,32.4,24.6,93.0,0.292,0,0
Ikwuano,Abia,SE,2022,4,314.5,32.7,25.8,91.6,0.113,0,0
Ikwuano,Abia,SE,2022,5,1350.6,29.7,21.7,67.3,0.192,0,0
Ikwuano,Abia,SE,2022,6,394.0,29.0,24.7,80.7,0.308,0,0
Ikwuano,Abia,SE,2022,7,1955.8,29.8,21.9,69.7,0.201,1,0
Ikwuano,Abia,SE,2022,8,1487.6,32.8,21.0,89.5,0.308,0,0
Ikwuano,Abia,SE,2022,9,1901.6,28.4,24.9,80.9,0.422,1,0
Ikwuano,Abia,SE,2022,10,1137.2,31.1,24.8,82.1,0.31,0,0
Ikwuano,Abia,SE,2022,11,123.3,32.7,21.6,89.6,0.156,0,0
Ikwuano,Abia,SE,2022,12,85.1,28.3,22.5,91.9,0.603,0,0
Ikwuano,Abia,SE,2023,1,73.1,27.6,22.5,94.6,0.118,0,0
Ikwuano,Abia,SE,2023,2,86.8,30.9,21.3,67.7,0.178,0,0
Ikwuano,Abia,SE,2023,3,70.3,29.7,21.0,87.5,0.5,0,0
Ikwuano,Abia,SE,2023,4,74.5,32.4,21.5,81.1,0.612,0,0
Ikwuano,Abia,SE,2023,5,108.8,32.3,21.2,68.1,0.78,0,0
Ikwuano,Abia,SE,2023,6,617.1,33.4,22.5,76.9,0.66,0,0
Ikwuano,Abia,SE,2023,7,2396.8,28.9,24.8,69.9,0.678,1,0
Ikwuano,Abia,SE,2023,8,1409.2,31.8,20.5,62.2,0.15,0,0
Ikwuano,Abia,SE,2023,9,1142.0,31.2,20.2,94.8,0.736,0,0
Ikwuano,Abia,SE,2023,10,191.2,29.8,25.9,80.2,0.597,0,0
Ikwuano,Abia,SE,2023,11,338.2,27.6,20.1,89.7,0.559,0,0
Ikwuano,Abia,SE,2023,12,115.7,33.3,20.2,78.5,0.682,0,0
Ikwuano,Abia,SE,2024,1,55.1,29.9,20.7,92.1,0.799,0,0
Ikwuano,Abia,SE,2024,2,94.8,27.5,23.7,61.4,0.304,0,0
Ikwuano,Abia,SE,2024,3,78.6,32.9,21.2,77.6,0.62,0,0
Ikwuano,Abia,SE,2024,4,178.0,30.9,25.3,94.9,0.247,0,0
Ikwuano,Abia,SE,2024,5,344.4,30.0,24.2,79.8,0.57,0,0
Ikwuano,Abia,SE,2024,6,1265.6,33.6,23.6,67.2,0.48,0,0
Ikwuano,Abia,SE,2024,7,241.0,29.3,22.9,89.9,0.719,0,0
Ikwuano,Abia,SE,2024,8,1997.7,27.8,25.3,87.4,0.168,1,0
Ikwuano,Abia,SE,2024,9,1736.4,33.5,24.9,94.9,0.312,0,0
Ikwuano,Abia,SE,2024,10,728.1,33.1,21.0,92.6,0.489,0,0
Ikwuano,Abia,SE,2024,11,334.5,29.0,20.7,89.4,0.422,0,0
Ikwuano,Abia,SE,2024,12,80.8,29.2,25.5,92.7,0.153,0,0
Ikwuano,Abia,SE,2025,1,116.5,28.5,22.6,89.7,0.358,0,0
Ikwuano,Abia,SE,2025,2,50.7,33.0,21.1,62.5,0.488,0,0
Ikwuano,Abia,SE,2025,3,482.7,27.3,23.8,70.6,0.779,0,0
Ikwuano,Abia,SE,2025,4,335.7,29.7,24.7,95.0,0.219,0,0
Ikwuano,Abia,SE,2025,5,983.6,27.8,21.7,61.7,0.597,0,0
Ikwuano,Abia,SE,2025,6,297.8,29.3,22.0,74.4,0.564,0,0
Isiala Ngwa North,Abia,SE,2019,1,120.9,28.3,20.4,79.2,0.67,0,0
Isiala Ngwa North,Abia,SE,2019,2,45.5,34.0,21.1,83.0,0.618,0,0
Isiala Ngwa North,Abia,SE,2019,3,448.8,27.0,23.8,69.9,0.604,0,0
Isiala Ngwa North,Abia,SE,2019,4,51.2,32.0,23.5,80.9,0.53,0,0
Isiala Ngwa North,Abia,SE,2019,5,809.7,33.4,22.2,73.7,0.298,0,0
Isiala Ngwa North,Abia,SE,2019,6,1468.5,33.6,21.3,62.0,0.358,0,0
Isiala Ngwa North,Abia,SE,2019,7,1518.0,31.4,24.4,75.1,0.344,0,0
Isiala Ngwa North,Abia,SE,2019,8,1692.2,29.8,22.2,87.2,0.307,0,0
Isiala Ngwa North,Abia,SE,2019,9,449.5,33.9,22.7,85.4,0.419,0,0
Isiala Ngwa North,Abia,SE,2019,10,621.2,27.9,23.9,74.2,0.118,0,0
Isiala Ngwa North,Abia,SE,2019,11,203.7,27.1,20.1,61.5,0.306,0,0
Isiala Ngwa North,Abia,SE,2019,12,124.9,33.4,20.7,67.8,0.791,0,0
Isiala Ngwa North,Abia,SE,2020,1,50.4,31.5,25.8,90.1,0.282,0,0
Isiala Ngwa North,Abia,SE,2020,2,99.5,30.6,24.7,63.6,0.104,0,0
Isiala Ngwa North,Abia,SE,2020,3,484.8,33.9,22.5,79.0,0.141,0,0
Isiala Ngwa North,Abia,SE,2020,4,150.5,33.8,24.6,77.0,0.475,0,0
Isiala Ngwa North,Abia,SE,2020,5,71.1,29.9,21.2,85.2,0.185,0,0
Isiala Ngwa North,Abia,SE,2020,6,2188.4,31.6,20.8,65.0,0.204,1,0
Isiala Ngwa North,Abia,SE,2020,7,520.0,28.1,20.1,69.7,0.329,0,0
Isiala Ngwa North,Abia,SE,2020,8,473.3,28.3,26.0,80.7,0.308,0,0
Isiala Ngwa North,Abia,SE,2020,9,103.1,27.6,24.4,79.4,0.417,0,0
Isiala Ngwa North,Abia,SE,2020,10,1215.6,28.6,25.3,63.6,0.181,0,0
Isiala Ngwa North,Abia,SE,2020,11,138.2,31.7,25.0,93.1,0.32,0,0
Isiala Ngwa North,Abia,SE,2020,12,43.2,32.5,22.7,65.1,0.636,0,0
Isiala Ngwa North,Abia,SE,2021,1,68.7,27.9,25.0,87.7,0.406,0,0
Isiala Ngwa North,Abia,SE,2021,2,19.1,31.9,24.0,93.5,0.49,0,1
Isiala Ngwa North,Abia,SE,2021,3,39.6,32.3,23.1,61.0,0.749,0,0
Isiala Ngwa North,Abia,SE,2021,4,28.3,27.5,25.4,63.6,0.301,0,0
Isiala Ngwa North,Abia,SE,2021,5,1308.1,33.6,21.5,62.7,0.333,0,0
Isiala Ngwa North,Abia,SE,2021,6,1921.7,32.5,23.1,91.7,0.751,1,0
Isiala Ngwa North,Abia,SE,2021,7,730.3,30.3,22.5,75.9,0.613,0,0
Isiala Ngwa North,Abia,SE,2021,8,1609.1,30.9,21.1,82.5,0.572,0,0
Isiala Ngwa North,Abia,SE,2021,9,2323.2,28.6,22.3,86.5,0.448,1,0
Isiala Ngwa North,Abia,SE,2021,10,1374.3,31.5,25.8,83.6,0.259,0,0
Isiala Ngwa North,Abia,SE,2021,11,288.0,32.4,24.0,63.4,0.677,0,0
Isiala Ngwa North,Abia,SE,2021,12,79.5,33.3,22.7,92.6,0.733,0,0
Isiala Ngwa North,Abia,SE,2022,1,103.6,29.8,23.5,71.2,0.332,0,0
Isiala Ngwa North,Abia,SE,2022,2,43.8,29.4,23.0,73.0,0.501,0,0
Isiala Ngwa North,Abia,SE,2022,3,355.0,27.1,24.6,66.5,0.726,0,0
Isiala Ngwa North,Abia,SE,2022,4,20.3,29.9,25.8,79.8,0.134,0,0
Isiala Ngwa North,Abia,SE,2022,5,489.2,33.3,23.1,88.0,0.4,0,0
Isiala Ngwa North,Abia,SE,2022,6,1005.4,32.1,22.3,74.7,0.268,0,0
Isiala Ngwa North,Abia,SE,2022,7,1185.6,28.9,22.7,61.5,0.379,0,0
Isiala Ngwa North,Abia,SE,2022,8,445.4,29.9,25.6,74.6,0.492,0,0
Isiala Ngwa North,Abia,SE,2022,9,817.2,33.3,20.4,72.5,0.545,0,0
Isiala Ngwa North,Abia,SE,2022,10,797.3,28.4,24.3,81.6,0.213,0,0
Isiala Ngwa North,Abia,SE,2022,11,314.2,29.8,21.6,76.1,0.686,0,0
Isiala Ngwa North,Abia,SE,2022,12,108.2,28.3,24.8,88.4,0.472,0,0
Isiala Ngwa North,Abia,SE,2023,1,86.0,28.7,20.8,68.8,0.249,0,0
Isiala Ngwa North,Abia,SE,2023,2,66.5,32.4,21.6,75.9,0.188,0,0
Isiala Ngwa North,Abia,SE,2023,3,73.1,29.3,21.5,90.6,0.52,0,0
Isiala Ngwa North,Abia,SE,2023,4,177.3,29.4,22.8,89.6,0.509,0,0
Isiala Ngwa North,Abia,SE,2023,5,101.5,28.2,23.0,88.3,0.11,0,0
Isiala Ngwa North,Abia,SE,2023,6,766.1,29.6,20.4,94.9,0.249,0,0
Isiala Ngwa North,Abia,SE,2023,7,1677.2,31.3,22.0,81.0,0.351,0,0
Isiala Ngwa North,Abia,SE,2023,8,2334.2,32.9,21.9,78.8,0.667,1,0
Isiala Ngwa North,Abia,SE,2023,9,1360.9,28.6,21.7,91.9,0.198,0,0
Isiala Ngwa North,Abia,SE,2023,10,686.5,28.3,25.3,81.6,0.163,0,0
Isiala Ngwa North,Abia,SE,2023,11,95.8,30.4,25.7,81.0,0.68,0,0
Isiala Ngwa North,Abia,SE,2023,12,8.2,27.6,22.8,92.5,0.224,0,1
Isiala Ngwa North,Abia,SE,2024,1,19.3,31.8,23.5,91.5,0.368,0,1
Isiala Ngwa North,Abia,SE,2024,2,30.2,33.0,25.0,73.9,0.79,0,0
Isiala Ngwa North,Abia,SE,2024,3,413.3,32.3,25.8,64.2,0.261,0,0
Isiala Ngwa North,Abia,SE,2024,4,95.3,27.3,23.2,92.8,0.351,0,0
Isiala Ngwa North,Abia,SE,2024,5,326.3,27.3,20.6,80.5,0.174,0,0
Isiala Ngwa North,Abia,SE,2024,6,674.5,28.7,22.2,67.9,0.523,0,0
Isiala Ngwa North,Abia,SE,2024,7,303.4,27.4,20.3,60.8,0.596,0,0
Isiala Ngwa North,Abia,SE,2024,8,1655.3,30.0,22.3,66.4,0.338,0,0
Isiala Ngwa North,Abia,SE,2024,9,1817.3,31.7,24.2,62.2,0.618,1,0
Isiala Ngwa North,Abia,SE,2024,10,569.6,31.2,20.0,75.7,0.798,0,0
Isiala Ngwa North,Abia,SE,2024,11,409.7,28.0,20.0,87.8,0.341,0,0
Isiala Ngwa North,Abia,SE,2024,12,101.5,28.5,24.5,62.9,0.37,0,0
Isiala Ngwa North,Abia,SE,2025,1,80.3,30.3,24.7,86.9,0.299,0,0
Isiala Ngwa North,Abia,SE,2025,2,50.2,30.1,21.7,68.6,0.109,0,0
Isiala Ngwa North,Abia,SE,2025,3,375.2,31.3,25.7,72.3,0.574,0,0
Isiala Ngwa North,Abia,SE,2025,4,355.7,27.7,20.5,75.8,0.449,0,0
Isiala Ngwa North,Abia,SE,2025,5,1455.6,32.0,22.0,72.1,0.561,0,0
Isiala Ngwa North,Abia,SE,2025,6,1655.4,32.3,20.4,60.9,0.503,0,0
Isiala Ngwa South,Abia,SE,2019,1,71.5,32.7,23.9,76.7,0.138,0,0
Isiala Ngwa South,Abia,SE,2019,2,84.5,32.6,23.7,65.5,0.272,0,0
Isiala Ngwa South,Abia,SE,2019,3,344.1,29.7,23.8,83.8,0.409,0,0
Isiala Ngwa South,Abia,SE,2019,4,205.5,32.8,23.8,67.2,0.272,0,0
Isiala Ngwa South,Abia,SE,2019,5,277.7,31.8,20.7,72.5,0.209,0,0
Isiala Ngwa South,Abia,SE,2019,6,2185.6,29.6,23.8,85.2,0.553,1,0
Isiala Ngwa South,Abia,SE,2019,7,982.3,28.5,23.0,62.9,0.692,0,0
Isiala Ngwa South,Abia,SE,2019,8,1555.1,28.3,20.2,92.9,0.271,0,0
Isiala Ngwa South,Abia,SE,2019,9,2092.4,32.4,21.5,86.3,0.495,1,0
Isiala Ngwa South,Abia,SE,2019,10,1063.5,33.1,24.2,62.6,0.2,0,0
Isiala Ngwa South,Abia,SE,2019,11,229.9,31.2,23.8,89.8,0.366,0,0
Isiala Ngwa South,Abia,SE,2019,12,30.0,33.8,24.5,78.7,0.28,0,0
Isiala Ngwa South,Abia,SE,2020,1,63.9,30.9,24.8,77.4,0.34,0,0
Isiala Ngwa South,Abia,SE,2020,2,13.6,33.9,25.4,92.2,0.198,0,1
Isiala Ngwa South,Abia,SE,2020,3,65.2,32.5,24.0,61.1,0.371,0,0
Isiala Ngwa South,Abia,SE,2020,4,189.5,31.9,22.4,66.4,0.412,0,0
Isiala Ngwa South,Abia,SE,2020,5,1201.9,28.5,25.3,62.2,0.201,0,0
Isiala Ngwa South,Abia,SE,2020,6,539.4,29.0,25.7,67.7,0.665,0,0
Isiala Ngwa South,Abia,SE,2020,7,697.4,33.7,22.2,73.7,0.751,0,0
Isiala Ngwa South,Abia,SE,2020,8,1026.2,30.3,22.5,78.5,0.458,0,0
Isiala Ngwa South,Abia,SE,2020,9,1512.8,28.1,21.7,88.1,0.302,0,0
Isiala Ngwa South,Abia,SE,2020,10,589.4,27.8,21.8,81.9,0.32,0,0
Isiala Ngwa South,Abia,SE,2020,11,480.1,31.1,25.8,74.7,0.368,0,0
Isiala Ngwa South,Abia,SE,2020,12,116.5,33.0,20.9,83.5,0.706,0,0
Isiala Ngwa South,Abia,SE,2021,1,96.9,32.3,25.3,84.9,0.226,0,0
Isiala Ngwa South,Abia,SE,2021,2,118.4,32.2,24.2,81.5,0.509,0,0
Isiala Ngwa South,Abia,SE,2021,3,123.4,31.8,21.6,64.8,0.192,0,0
Isiala Ngwa South,Abia,SE,2021,4,72.9,30.1,24.7,73.0,0.103,0,0
Isiala Ngwa South,Abia,SE,2021,5,272.2,28.4,25.4,76.2,0.789,0,0
Isiala Ngwa South,Abia,SE,2021,6,1755.0,33.0,24.0,84.5,0.301,1,0
Isiala Ngwa South,Abia,SE,2021,7,927.7,30.4,23.4,90.0,0.196,0,0
Isiala Ngwa South,Abia,SE,2021,8,378.9,30.6,24.2,61.8,0.117,0,0
Isiala Ngwa South,Abia,SE,2021,9,652.4,31.3,20.8,70.2,0.489,0,0
Isiala Ngwa South,Abia,SE,2021,10,1270.9,33.6,25.7,87.1,0.235,0,0
Isiala Ngwa South,Abia,SE,2021,11,329.7,33.2,24.2,92.4,0.589,0,0
Isiala Ngwa South,Abia,SE,2021,12,37.4,27.4,25.5,77.1,0.636,0,0
Isiala Ngwa South,Abia,SE,2022,1,58.4,29.8,22.4,67.7,0.198,0,0
Isiala Ngwa South,Abia,SE,2022,2,108.5,33.9,23.1,67.0,0.179,0,0
Isiala Ngwa South,Abia,SE,2022,3,494.5,33.2,25.0,60.9,0.764,0,0
Isiala Ngwa South,Abia,SE,2022,4,43.5,33.2,24.1,70.2,0.743,0,0
Isiala Ngwa South,Abia,SE,2022,5,242.2,32.7,24.6,90.4,0.242,0,0
Isiala Ngwa South,Abia,SE,2022,6,2482.8,28.5,25.1,83.6,0.367,1,0
Isiala Ngwa South,Abia,SE,2022,7,2372.8,30.6,25.6,84.2,0.524,1,0
Isiala Ngwa South,Abia,SE,2022,8,1297.0,32.2,20.5,67.2,0.106,0,0
Isiala Ngwa South,Abia,SE,2022,9,905.4,31.7,23.6,70.0,0.404,0,0
Isiala Ngwa South,Abia,SE,2022,10,1379.0,27.9,23.4,73.0,0.394,0,0
Isiala Ngwa South,Abia,SE,2022,11,292.8,32.8,20.7,66.6,0.283,0,0
Isiala Ngwa South,Abia,SE,2022,12,49.4,33.1,25.4,92.6,0.362,0,0
Isiala Ngwa South,Abia,SE,2023,1,104.0,33.8,25.2,62.7,0.729,0,0
Isiala Ngwa South,Abia,SE,2023,2,40.0,27.8,22.1,91.5,0.601,0,0
Isiala Ngwa South,Abia,SE,2023,3,449.4,31.5,23.2,61.7,0.766,0,0
Isiala Ngwa South,Abia,SE,2023,4,372.2,31.0,24.5,85.7,0.3,0,0
Isiala Ngwa South,Abia,SE,2023,5,978.8,27.4,20.4,68.5,0.344,0,0
Isiala Ngwa South,Abia,SE,2023,6,1023.9,30.6,20.5,67.5,0.331,0,0
Isiala Ngwa South,Abia,SE,2023,7,1353.9,31.6,21.6,82.6,0.434,0,0
Isiala Ngwa South,Abia,SE,2023,8,1199.4,29.5,20.3,61.5,0.547,0,0
Isiala Ngwa South,Abia,SE,2023,9,347.5,29.8,25.6,73.4,0.413,0,0
Isiala Ngwa South,Abia,SE,2023,10,761.4,32.7,23.3,61.3,0.773,0,0
Isiala Ngwa South,Abia,SE,2023,11,311.9,28.1,22.8,91.9,0.172,0,0
Isiala Ngwa South,Abia,SE,2023,12,112.7,30.7,23.4,84.6,0.439,0,0
Isiala Ngwa South,Abia,SE,2024,1,17.3,27.7,22.2,92.5,0.397,0,1
Isiala Ngwa South,Abia,SE,2024,2,100.9,33.8,20.7,79.9,0.429,0,0
Isiala Ngwa South,Abia,SE,2024,3,419.2,30.1,23.5,84.9,0.241,0,0
Isiala Ngwa South,Abia,SE,2024,4,115.6,29.9,22.9,61.5,0.325,0,0
Isiala Ngwa South,Abia,SE,2024,5,100.4,33.8,23.2,73.1,0.279,0,0
Isiala Ngwa South,Abia,SE,2024,6,1644.7,27.5,22.1,71.5,0.594,0,0
Isiala Ngwa South,Abia,SE,2024,7,1409.0,28.7,25.7,94.6,0.505,0,0
Isiala Ngwa South,Abia,SE,2024,8,1523.8,32.3,21.0,65.6,0.38,0,0
Isiala Ngwa South,Abia,SE,2024,9,440.9,30.3,24.7,76.9,0.492,0,0
Isiala Ngwa South,Abia,SE,2024,10,155.8,29.3,24.9,92.5,0.399,0,0
Isiala Ngwa South,Abia,SE,2024,11,252.7,33.1,20.0,90.6,0.242,0,0
Isiala Ngwa South,Abia,SE,2024,12,23.2,30.6,21.2,91.5,0.423,0,1
Isiala Ngwa South,Abia,SE,2025,1,62.5,29.7,23.6,88.4,0.255,0,0
Isiala Ngwa South,Abia,SE,2025,2,43.0,31.5,24.9,84.9,0.215,0,0
Isiala Ngwa South,Abia,SE,2025,3,80.4,30.6,25.7,74.9,0.778,0,0
Isiala Ngwa South,Abia,SE,2025,4,22.1,30.8,24.9,92.9,0.105,0,0
Isiala Ngwa South,Abia,SE,2025,5,1379.2,33.5,20.8,85.3,0.106,0,0
Isiala Ngwa South,Abia,SE,2025,6,1196.0,32.8,23.3,85.0,0.217,0,0
Isuikwuato,Abia,SE,2019,1,63.1,30.3,22.7,86.1,0.629,0,0
Isuikwuato,Abia,SE,2019,2,19.5,32.3,21.8,71.2,0.585,0,1
Isuikwuato,Abia,SE,2019,3,250.8,30.5,22.3,60.0,0.522,0,0
Isuikwuato,Abia,SE,2019,4,24.1,33.4,20.9,61.7,0.199,0,0
Isuikwuato,Abia,SE,2019,5,1294.9,28.0,21.8,70.2,0.252,0,0
Isuikwuato,Abia,SE,2019,6,1726.7,27.4,24.4,76.9,0.675,0,0
Isuikwuato,Abia,SE,2019,7,1689.3,33.9,20.6,81.7,0.75,0,0
Isuikwuato,Abia,SE,2019,8,1808.4,30.0,20.7,80.3,0.542,1,0
Isuikwuato,Abia,SE,2019,9,360.0,29.6,23.7,72.2,0.379,0,0
Isuikwuato,Abia,SE,2019,10,1168.3,29.8,20.2,81.3,0.577,0,0
Isuikwuato,Abia,SE,2019,11,271.5,28.6,21.7,69.3,0.112,0,0
Isuikwuato,Abia,SE,2019,12,90.6,28.1,25.6,89.4,0.761,0,0
Isuikwuato,Abia,SE,2020,1,123.4,29.7,24.3,66.9,0.421,0,0
Isuikwuato,Abia,SE,2020,2,29.0,31.9,20.8,63.1,0.153,0,1
Isuikwuato,Abia,SE,2020,3,144.0,33.9,24.2,76.1,0.353,0,0
Isuikwuato,Abia,SE,2020,4,156.6,31.7,22.5,86.7,0.334,0,0
Isuikwuato,Abia,SE,2020,5,1195.6,31.1,20.5,93.1,0.126,0,0
Isuikwuato,Abia,SE,2020,6,1785.0,27.3,22.4,89.0,0.206,1,0
Isuikwuato,Abia,SE,2020,7,121.4,30.5,20.8,72.2,0.5,0,0
Isuikwuato,Abia,SE,2020,8,601.4,28.8,22.8,71.8,0.419,0,0
Isuikwuato,Abia,SE,2020,9,1435.1,33.0,21.3,70.1,0.45,0,0
Isuikwuato,Abia,SE,2020,10,358.1,30.4,20.5,66.5,0.299,0,0
Isuikwuato,Abia,SE,2020,11,213.4,31.0,24.9,73.5,0.779,0,0
Isuikwuato,Abia,SE,2020,12,90.3,33.5,25.9,73.6,0.299,0,0
Isuikwuato,Abia,SE,2021,1,104.8,32.7,20.1,67.3,0.76,0,0
Isuikwuato,Abia,SE,2021,2,119.0,31.8,24.9,74.3,0.355,0,0
Isuikwuato,Abia,SE,2021,3,393.8,28.0,22.4,71.7,0.701,0,0
Isuikwuato,Abia,SE,2021,4,304.3,28.2,24.3,83.4,0.303,0,0
Isuikwuato,Abia,SE,2021,5,116.7,27.2,25.3,83.6,0.199,0,0
Isuikwuato,Abia,SE,2021,6,1410.7,31.6,20.5,83.3,0.364,0,0
Isuikwuato,Abia,SE,2021,7,141.9,27.6,20.1,86.8,0.296,0,0
Isuikwuato,Abia,SE,2021,8,2077.4,30.5,20.7,93.4,0.242,1,0
Isuikwuato,Abia,SE,2021,9,236.8,31.5,24.4,94.6,0.324,0,0
Isuikwuato,Abia,SE,2021,10,666.0,31.6,21.3,80.9,0.634,0,0
Isuikwuato,Abia,SE,2021,11,450.4,32.7,20.5,62.0,0.606,0,0
Isuikwuato,Abia,SE,2021,12,75.7,30.7,23.6,68.2,0.487,0,0
Isuikwuato,Abia,SE,2022,1,67.5,32.1,24.9,70.8,0.677,0,0
Isuikwuato,Abia,SE,2022,2,121.1,28.2,23.9,93.2,0.335,0,0
Isuikwuato,Abia,SE,2022,3,476.9,27.5,23.3,93.0,0.629,0,0
Isuikwuato,Abia,SE,2022,4,320.0,27.4,24.4,61.7,0.284,0,0
Isuikwuato,Abia,SE,2022,5,377.7,30.1,22.5,68.5,0.392,0,0
Isuikwuato,Abia,SE,2022,6,508.9,33.4,20.1,87.6,0.158,0,0
Isuikwuato,Abia,SE,2022,7,2464.1,31.7,22.6,62.3,0.697,1,0
Isuikwuato,Abia,SE,2022,8,2176.5,31.0,24.7,91.3,0.787,1,0
Isuikwuato,Abia,SE,2022,9,1945.8,32.9,25.2,91.9,0.254,1,0
Isuikwuato,Abia,SE,2022,10,1490.7,33.0,20.5,94.3,0.577,0,0
Isuikwuato,Abia,SE,2022,11,474.5,31.7,24.5,60.3,0.529,0,0
Isuikwuato,Abia,SE,2022,12,64.7,28.4,22.7,77.6,0.785,0,0
Isuikwuato,Abia,SE,2023,1,16.4,31.1,20.7,70.8,0.567,0,1
Isuikwuato,Abia,SE,2023,2,77.8,30.3,22.4,90.2,0.553,0,0
Isuikwuato,Abia,SE,2023,3,383.6,27.7,24.9,74.9,0.583,0,0
Isuikwuato,Abia,SE,2023,4,67.2,30.5,22.4,91.4,0.561,0,0
Isuikwuato,Abia,SE,2023,5,841.5,33.7,22.5,68.3,0.481,0,0
Isuikwuato,Abia,SE,2023,6,2274.5,31.7,20.1,85.5,0.378,1,0
Isuikwuato,Abia,SE,2023,7,1962.2,31.5,22.8,74.1,0.514,1,0
Isuikwuato,Abia,SE,2023,8,541.8,30.0,22.7,89.1,0.46,0,0
Isuikwuato,Abia,SE,2023,9,1467.7,31.8,22.7,73.9,0.765,0,0
Isuikwuato,Abia,SE,2023,10,1484.9,29.3,21.1,92.1,0.522,0,0
Isuikwuato,Abia,SE,2023,11,448.2,30.8,23.7,76.2,0.507,0,0
Isuikwuato,Abia,SE,2023,12,34.0,29.2,23.2,64.7,0.339,0,0
Isuikwuato,Abia,SE,2024,1,62.2,30.3,22.6,94.1,0.685,0,0
Isuikwuato,Abia,SE,2024,2,50.6,27.2,25.0,91.9,0.359,0,0
Isuikwuato,Abia,SE,2024,3,376.2,27.2,20.2,62.5,0.597,0,0
Isuikwuato,Abia,SE,2024,4,468.8,27.9,22.6,91.2,0.646,0,0
Isuikwuato,Abia,SE,2024,5,534.7,30.9,21.1,62.4,0.676,0,0
Isuikwuato,Abia,SE,2024,6,1516.6,33.6,22.1,73.9,0.661,0,0
Isuikwuato,Abia,SE,2024,7,1382.5,30.1,23.9,89.5,0.316,0,0
Isuikwuato,Abia,SE,2024,8,1128.5,27.4,23.9,87.1,0.103,0,0
Isuikwuato,Abia,SE,2024,9,1548.3,28.8,23.6,82.4,0.466,0,0
Isuikwuato,Abia,SE,2024,10,704.0,32.8,22.9,82.4,0.795,0,0
Isuikwuato,Abia,SE,2024,11,320.7,31.5,24.6,80.6,0.113,0,0
Isuikwuato,Abia,SE,2024,12,17.2,33.1,22.0,60.5,0.551,0,1
Isuikwuato,Abia,SE,2025,1,52.0,31.4,23.0,66.0,0.628,0,0
Isuikwuato,Abia,SE,2025,2,7.8,31.6,23.6,65.2,0.227,0,1
Isuikwuato,Abia,SE,2025,3,129.0,28.3,23.6,88.7,0.544,0,0
Isuikwuato,Abia,SE,2025,4,27.5,28.2,20.3,87.4,0.449,0,0
Isuikwuato,Abia,SE,2025,5,341.6,33.6,24.9,87.5,0.733,0,0
Isuikwuato,Abia,SE,2025,6,1662.9,30.0,21.6,88.2,0.416,0,0
Obi Ngwa,Abia,SE,2019,1,33.7,33.6,24.4,70.1,0.117,0,0
Obi Ngwa,Abia,SE,2019,2,102.1,30.5,24.7,63.2,0.549,0,0
Obi Ngwa,Abia,SE,2019,3,153.0,29.7,24.0,80.9,0.731,0,0
Obi Ngwa,Abia,SE,2019,4,345.6,33.4,21.5,85.2,0.48,0,0
Obi Ngwa,Abia,SE,2019,5,769.8,28.5,23.9,68.9,0.361,0,0
Obi Ngwa,Abia,SE,2019,6,710.5,32.1,21.7,82.9,0.727,0,0
Obi Ngwa,Abia,SE,2019,7,2440.4,31.6,22.5,92.5,0.46,1,0
Obi Ngwa,Abia,SE,2019,8,1699.0,33.1,23.0,87.5,0.493,0,0
Obi Ngwa,Abia,SE,2019,9,2154.8,31.6,25.6,82.9,0.761,1,0
Obi Ngwa,Abia,SE,2019,10,967.2,33.0,25.0,67.6,0.785,0,0
Obi Ngwa,Abia,SE,2019,11,418.3,30.6,21.4,61.0,0.564,0,0
Obi Ngwa,Abia,SE,2019,12,60.3,29.6,22.8,92.4,0.731,0,0
Obi Ngwa,Abia,SE,2020,1,39.9,28.1,25.3,74.3,0.663,0,0
Obi Ngwa,Abia,SE,2020,2,72.3,31.6,23.9,70.5,0.71,0,0
